reaction_time,growth_rate log curve,gr mean smoothed
25.10000000000100,1.1670308587561300,
25.200000000001000,1.1670312390768100,
25.300000000001000,1.167031603575650,
25.400000000001,1.1670319529107400,
25.500000000001000,1.1670322877128300,
25.600000000001000,1.167032608586410,
25.700000000001000,1.1670329161108600,
25.800000000001000,1.1670332108414600,
25.900000000001,1.1670334933103900,
26.00000000000100,1.167033764027710,1.178783
26.100000000001000,1.1670340234822500,
26.200000000001000,1.167034272142540,
26.300000000001000,1.1670345104576000,
26.400000000001000,1.167034738857780,
26.500000000001000,1.1670349577555500,
26.600000000001000,1.1670351675462000,
26.700000000001000,1.1670353686085900,
26.80000000000100,1.167035561305820,
26.90000000000100,1.1670357459858900,
27.000000000001000,1.1670359229823300,1.167515
27.100000000001000,1.1670360926147900,
27.200000000001000,1.1670362551896300,
27.300000000001000,1.16703641100045,
27.40000000000100,1.1670365603286600,
27.500000000001000,1.167036703443960,
27.60000000000100,1.167036840604810,
27.70000000000100,1.167036972058950,
27.800000000001000,1.1670370980437800,
27.90000000000100,1.167037218786870,
28.000000000001000,1.1670373345062700,1.157395
28.100000000001000,1.1670374454110100,
28.20000000000100,1.1670375517013800,
28.300000000001000,1.1670376535693700,
28.400000000001000,1.1670377511989700,
28.50000000000110,1.1670378447665200,
28.600000000001000,1.1670379344410100,
28.70000000000100,1.1670380203844200,
28.80000000000110,1.1670381027519900,
28.900000000001100,1.1670381816924800,
29.00000000000110,1.1670382573484800,1.162652
