state,county,county_st,date,cases_pred,transit_pred
Alabama,Conecuh County,"Conecuh County, Alabama",2020-03-27,0.0,-39.59937178832714
Alabama,Conecuh County,"Conecuh County, Alabama",2020-03-28,0.0,-39.773666201831944
Alabama,Conecuh County,"Conecuh County, Alabama",2020-03-29,0.0,-39.84155316459356
Alabama,Conecuh County,"Conecuh County, Alabama",2020-03-30,0.0,-39.809579848082706
Alabama,Conecuh County,"Conecuh County, Alabama",2020-03-31,0.0,-39.904877618167504
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-01,1.8776498612619639,-40.009633038975096
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-02,1.9187614979883407,-40.00829014401461
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-03,1.9607732847955137,-40.08622153043663
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-04,2.0037049307058536,-40.17063807628426
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-05,2.047576576275952,-40.1988873520811
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-06,2.092408803045175,-40.25633227612073
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-07,2.138222643191096,-40.338803480683325
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-08,2.18503958939634,-40.38110829789391
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-09,2.2328816049314617,-40.437470268763
Alabama,Conecuh County,"Conecuh County, Alabama",2020-04-10,2.281771133958591,-40.51006260751512
Alabama,Cullman County,"Cullman County, Alabama",2020-02-15,0.0,4.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-16,0.0,-12.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-17,0.0,-15.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-18,0.0,-14.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-19,0.0,-15.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-20,0.0,-14.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-21,0.0,-20.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-22,0.0,-29.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-23,0.0,-33.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-24,0.0,-21.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-25,0.0,-18.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-26,0.0,-15.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-27,0.0,-15.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-28,0.0,-28.0
Alabama,Cullman County,"Cullman County, Alabama",2020-02-29,0.0,-33.0
Alabama,Cullman County,"Cullman County, Alabama",2020-03-01,0.0,-38.0
Alabama,Cullman County,"Cullman County, Alabama",2020-03-02,0.0,-23.0
Alabama,Cullman County,"Cullman County, Alabama",2020-03-03,0.0,-24.0
Alabama,Cullman County,"Cullman County, Alabama",2020-03-04,0.0,-33.0
Alabama,Cullman County,"Cullman County, Alabama",2020-03-05,0.0,-25.0
Alabama,Cullman County,"Cullman County, Alabama",2020-03-06,0.0,-38.0
Alabama,Cullman County,"Cullman County, Alabama",2020-03-07,0.0,-33.73951192951143
Alabama,Cullman County,"Cullman County, Alabama",2020-03-08,0.0,-32.92233817300112
Alabama,Cullman County,"Cullman County, Alabama",2020-03-09,0.0,-33.53329833071382
Alabama,Cullman County,"Cullman County, Alabama",2020-03-10,0.0,-30.926985446034617
Alabama,Cullman County,"Cullman County, Alabama",2020-03-11,0.0,-33.54913870788017
Alabama,Cullman County,"Cullman County, Alabama",2020-03-12,0.0,-33.937517553846284
Alabama,Cullman County,"Cullman County, Alabama",2020-03-13,0.0,-34.79518646620215
Alabama,Cullman County,"Cullman County, Alabama",2020-03-14,0.0,-35.478787862445486
Alabama,Cullman County,"Cullman County, Alabama",2020-03-15,0.0,-35.02381665329515
Alabama,Cullman County,"Cullman County, Alabama",2020-03-16,0.0,-35.4035525472208
Alabama,Cullman County,"Cullman County, Alabama",2020-03-17,0.0,-35.58060304118262
Alabama,Cullman County,"Cullman County, Alabama",2020-03-18,0.0,-36.086906493400335
Alabama,Cullman County,"Cullman County, Alabama",2020-03-19,0.0,-36.718312040438235
Alabama,Cullman County,"Cullman County, Alabama",2020-03-20,2.5388543699572037,-37.096933111473234
Alabama,Cullman County,"Cullman County, Alabama",2020-03-21,2.637716011317347,-37.511034266477466
Alabama,Cullman County,"Cullman County, Alabama",2020-03-22,2.740427272509204,-37.802554230602226
Alabama,Cullman County,"Cullman County, Alabama",2020-03-23,2.8471380556853676,-38.141934603447176
Alabama,Cullman County,"Cullman County, Alabama",2020-03-24,2.9580041001086745,-38.558824635746525
Alabama,Cullman County,"Cullman County, Alabama",2020-03-25,3.0731872094461767,-38.984110831788485
Alabama,Cullman County,"Cullman County, Alabama",2020-03-26,3.1928554879138256,-39.439854503859614
Alabama,Cullman County,"Cullman County, Alabama",2020-03-27,3.3171835856165,-39.86352074739786
Alabama,Cullman County,"Cullman County, Alabama",2020-03-28,3.4463529534414454,-40.27250647184984
Alabama,Cullman County,"Cullman County, Alabama",2020-03-29,3.5805521078771294,-40.683730808154415
Alabama,Cullman County,"Cullman County, Alabama",2020-03-30,3.7199769061440024,-41.100973441357695
Alabama,Cullman County,"Cullman County, Alabama",2020-03-31,3.8648308320387046,-41.538816961804855
Alabama,Cullman County,"Cullman County, Alabama",2020-04-01,4.015325292908894,-41.98486086854438
Alabama,Cullman County,"Cullman County, Alabama",2020-04-02,4.171679928192114,-42.4344445700632
Alabama,Cullman County,"Cullman County, Alabama",2020-04-03,4.33412292996901,-42.88445667870348
Alabama,Cullman County,"Cullman County, Alabama",2020-04-04,4.5028913759987015,-43.334023662452466
Alabama,Cullman County,"Cullman County, Alabama",2020-04-05,4.678231575722393,-43.788639747243266
Alabama,Cullman County,"Cullman County, Alabama",2020-04-06,4.860399429740172,-44.24965339389382
Alabama,Cullman County,"Cullman County, Alabama",2020-04-07,5.049660803285641,-44.71784682614488
Alabama,Cullman County,"Cullman County, Alabama",2020-04-08,5.246291914243458,-45.19208383167313
Alabama,Cullman County,"Cullman County, Alabama",2020-04-09,5.450579736276078,-45.67054223255664
Alabama,Cullman County,"Cullman County, Alabama",2020-04-10,5.6628224176480195,-46.15308926253631
Alabama,Dale County,"Dale County, Alabama",2020-02-15,0.0,-3.0
Alabama,Dale County,"Dale County, Alabama",2020-02-16,0.0,-13.0
Alabama,Dale County,"Dale County, Alabama",2020-02-17,0.0,-17.0
Alabama,Dale County,"Dale County, Alabama",2020-02-18,0.0,-5.0
Alabama,Dale County,"Dale County, Alabama",2020-02-19,0.0,-10.0
Alabama,Dale County,"Dale County, Alabama",2020-02-20,0.0,-11.0
Alabama,Dale County,"Dale County, Alabama",2020-02-21,0.0,-10.0
Alabama,Dale County,"Dale County, Alabama",2020-02-22,0.0,-11.0
Alabama,Dale County,"Dale County, Alabama",2020-02-23,0.0,-17.0
Alabama,Dale County,"Dale County, Alabama",2020-02-24,0.0,-17.0
Alabama,Dale County,"Dale County, Alabama",2020-02-25,0.0,-13.0
Alabama,Dale County,"Dale County, Alabama",2020-02-26,0.0,-17.0
Alabama,Dale County,"Dale County, Alabama",2020-02-27,0.0,-23.0
Alabama,Dale County,"Dale County, Alabama",2020-02-28,0.0,-24.0
Alabama,Dale County,"Dale County, Alabama",2020-02-29,0.0,-20.0
Alabama,Dale County,"Dale County, Alabama",2020-03-01,0.0,-39.0
Alabama,Dale County,"Dale County, Alabama",2020-03-02,0.0,-20.0
Alabama,Dale County,"Dale County, Alabama",2020-03-03,0.0,-27.0
Alabama,Dale County,"Dale County, Alabama",2020-03-04,0.0,-25.0
Alabama,Dale County,"Dale County, Alabama",2020-03-05,0.0,-11.0
Alabama,Dale County,"Dale County, Alabama",2020-03-06,0.0,-25.0
Alabama,Dale County,"Dale County, Alabama",2020-03-07,0.0,-25.219169591048136
Alabama,Dale County,"Dale County, Alabama",2020-03-08,0.0,-29.543000345772114
Alabama,Dale County,"Dale County, Alabama",2020-03-09,0.0,-30.87534653891317
Alabama,Dale County,"Dale County, Alabama",2020-03-10,0.0,-31.359748438937814
Alabama,Dale County,"Dale County, Alabama",2020-03-11,0.0,-31.61428160233923
Alabama,Dale County,"Dale County, Alabama",2020-03-12,0.0,-26.944478441686563
Alabama,Dale County,"Dale County, Alabama",2020-03-13,0.0,-28.99928760325835
Alabama,Dale County,"Dale County, Alabama",2020-03-14,0.0,-30.41522867027769
Alabama,Dale County,"Dale County, Alabama",2020-03-15,0.0,-32.01764365095542
Alabama,Dale County,"Dale County, Alabama",2020-03-16,0.0,-34.759434527404025
Alabama,Dale County,"Dale County, Alabama",2020-03-17,0.0,-36.451459774830084
Alabama,Dale County,"Dale County, Alabama",2020-03-18,0.0,-37.588887929101986
Alabama,Dale County,"Dale County, Alabama",2020-03-19,0.0,-37.0660301169149
Alabama,Dale County,"Dale County, Alabama",2020-03-20,0.0,-37.45097678395348
Alabama,Dale County,"Dale County, Alabama",2020-03-21,0.0,-38.250525505413734
Alabama,Dale County,"Dale County, Alabama",2020-03-22,0.0,-39.19556675320339
Alabama,Dale County,"Dale County, Alabama",2020-03-23,0.0,-41.04571359027784
Alabama,Dale County,"Dale County, Alabama",2020-03-24,0.0,-42.935367742875485
Alabama,Dale County,"Dale County, Alabama",2020-03-25,0.0,-44.591003359928806
Alabama,Dale County,"Dale County, Alabama",2020-03-26,0.0,-45.714602369289274
Alabama,Dale County,"Dale County, Alabama",2020-03-27,0.0,-46.693315950911085
Alabama,Dale County,"Dale County, Alabama",2020-03-28,0.0,-47.69704011752398
Alabama,Dale County,"Dale County, Alabama",2020-03-29,0.0,-48.743488127925815
Alabama,Dale County,"Dale County, Alabama",2020-03-30,0.0,-50.19674674261803
Alabama,Dale County,"Dale County, Alabama",2020-03-31,0.0,-51.92120709135653
Alabama,Dale County,"Dale County, Alabama",2020-04-01,1.7407590553157046,-53.71905077185934
Alabama,Dale County,"Dale County, Alabama",2020-04-02,1.9890621758752074,-55.446502901224946
Alabama,Dale County,"Dale County, Alabama",2020-04-03,2.2727834316966318,-57.063859030581106
Alabama,Dale County,"Dale County, Alabama",2020-04-04,2.596974891004514,-58.600803324369984
Alabama,Dale County,"Dale County, Alabama",2020-04-05,2.9674092526595492,-60.099566428950816
Alabama,Dale County,"Dale County, Alabama",2020-04-06,3.3906826374295505,-61.72137961847058
Alabama,Dale County,"Dale County, Alabama",2020-04-07,3.8743320414810447,-63.519263259662694
Alabama,Dale County,"Dale County, Alabama",2020-04-08,4.426969543521177,-65.45614686597953
Alabama,Dale County,"Dale County, Alabama",2020-04-09,5.058435655342626,-67.48219065731023
Alabama,Dale County,"Dale County, Alabama",2020-04-10,5.7799745464002585,-69.53585322340047
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-15,0.0,-16.714285714285715
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-16,0.0,-19.42857142857143
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-17,0.0,-22.142857142857146
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-18,0.0,-24.857142857142854
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-19,0.0,-27.57142857142857
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-20,0.0,-30.285714285714285
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-21,0.0,-33.0
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-22,0.0,-32.42857142857143
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-23,0.0,-31.857142857142854
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-24,0.0,-31.285714285714285
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-25,0.0,-30.714285714285715
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-26,0.0,-30.142857142857146
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-27,0.0,-29.57142857142857
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-28,0.0,-29.0
Alabama,DeKalb County,"DeKalb County, Alabama",2020-02-29,0.0,-39.0
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-01,0.0,-49.0
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-02,0.0,-45.8
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-03,0.0,-42.6
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-04,0.0,-39.4
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-05,0.0,-36.2
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-06,0.0,-33.0
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-07,0.0,-32.4559056498005
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-08,0.0,-32.94840042900866
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-09,0.0,-33.548454811644035
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-10,0.0,-34.181491296641056
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-11,0.0,-34.78278566140087
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-12,0.0,-35.2005142502191
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-13,0.0,-35.499873365353224
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-14,0.0,-35.76987462372009
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-15,0.0,-36.035693232029864
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-16,0.0,-36.307396184778526
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-17,0.0,-36.59587679450834
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-18,0.0,-36.898866405170935
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-19,0.0,-37.209264193829426
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-20,0.0,-37.52354916281011
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-21,0.0,-37.84027369106058
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-22,0.0,-38.15849919978548
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-23,0.0,-38.47824820603334
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-24,0.0,-38.800075127136736
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-25,0.0,-39.124390030839734
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-26,3.2350838282890275,-39.4514059693979
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-27,3.3982798556913623,-39.78124634673258
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-28,3.56970841887129,-40.11395003447257
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-29,3.7497848137548715,-40.44950267710849
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-30,3.9389452861566165,-40.78788986848018
Alabama,DeKalb County,"DeKalb County, Alabama",2020-03-31,4.137648088611008,-41.12911289195935
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-01,4.346374590516619,-41.47318402334662
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-02,4.565630444282208,-41.82012411118036
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-03,4.7959468102998635,-42.16995959101301
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-04,5.037881643712752,-42.52271814247758
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-05,5.292021046094757,-42.87842663260976
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-06,5.558980685316524,-43.23711104395721
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-07,5.83940728703762,-43.59879671267575
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-08,6.133980201438045,-43.96350862912494
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-09,6.443413048984593,-44.33127181439805
Alabama,DeKalb County,"DeKalb County, Alabama",2020-04-10,6.768455449219021,-44.70211154827902
Alabama,Etowah County,"Etowah County, Alabama",2020-02-15,0.0,-15.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-16,0.0,-24.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-17,0.0,-29.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-18,0.0,-21.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-19,0.0,-22.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-20,0.0,-23.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-21,0.0,-28.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-22,0.0,-23.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-23,0.0,-27.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-24,0.0,-19.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-25,0.0,-36.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-26,0.0,-28.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-27,0.0,-26.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-28,0.0,-27.0
Alabama,Etowah County,"Etowah County, Alabama",2020-02-29,0.0,-37.0
Alabama,Etowah County,"Etowah County, Alabama",2020-03-01,0.0,-35.0
Alabama,Etowah County,"Etowah County, Alabama",2020-03-02,0.0,-35.0
Alabama,Etowah County,"Etowah County, Alabama",2020-03-03,0.0,-31.0
Alabama,Etowah County,"Etowah County, Alabama",2020-03-04,0.0,-34.0
Alabama,Etowah County,"Etowah County, Alabama",2020-03-05,0.0,-32.0
Alabama,Etowah County,"Etowah County, Alabama",2020-03-06,0.0,-34.0
Alabama,Etowah County,"Etowah County, Alabama",2020-03-07,0.0,-37.3031672027691
Alabama,Etowah County,"Etowah County, Alabama",2020-03-08,0.0,-40.57220692915335
Alabama,Etowah County,"Etowah County, Alabama",2020-03-09,0.0,-40.144269632636
Alabama,Etowah County,"Etowah County, Alabama",2020-03-10,0.0,-40.98087881315495
Alabama,Etowah County,"Etowah County, Alabama",2020-03-11,0.0,-41.90729384008472
Alabama,Etowah County,"Etowah County, Alabama",2020-03-12,0.0,-42.94573854098071
Alabama,Etowah County,"Etowah County, Alabama",2020-03-13,0.0,-44.12101275768465
Alabama,Etowah County,"Etowah County, Alabama",2020-03-14,0.0,-46.5787855997351
Alabama,Etowah County,"Etowah County, Alabama",2020-03-15,0.0,-48.49670697062152
Alabama,Etowah County,"Etowah County, Alabama",2020-03-16,0.0,-49.85615126899437
Alabama,Etowah County,"Etowah County, Alabama",2020-03-17,0.0,-51.15653933610213
Alabama,Etowah County,"Etowah County, Alabama",2020-03-18,0.0,-52.788079257795815
Alabama,Etowah County,"Etowah County, Alabama",2020-03-19,0.0,-54.293852089590814
Alabama,Etowah County,"Etowah County, Alabama",2020-03-20,0.0,-56.066048025628355
Alabama,Etowah County,"Etowah County, Alabama",2020-03-21,0.0,-58.135708112091535
Alabama,Etowah County,"Etowah County, Alabama",2020-03-22,0.0,-60.22039521126767
Alabama,Etowah County,"Etowah County, Alabama",2020-03-23,0.0,-62.109153088075544
Alabama,Etowah County,"Etowah County, Alabama",2020-03-24,0.0,-64.06486462493964
Alabama,Etowah County,"Etowah County, Alabama",2020-03-25,3.640609694389237,-66.11050789370326
Alabama,Etowah County,"Etowah County, Alabama",2020-03-26,3.98122310684851,-68.21301303349297
Alabama,Etowah County,"Etowah County, Alabama",2020-03-27,4.353704120200554,-70.42316779264782
Alabama,Etowah County,"Etowah County, Alabama",2020-03-28,4.761034249410763,-72.8015217581466
Alabama,Etowah County,"Etowah County, Alabama",2020-03-29,5.206473958321753,-75.23332264830347
Alabama,Etowah County,"Etowah County, Alabama",2020-03-30,5.693588757954737,-77.6801443130232
